StationID,Operator,UsageType,MaxPowerKW,FastChargeCount,ConnectionTypes,StatusType,Voltage_V,Current_A,Session_Energy_kWh,Temperature_C,SoC_pct,Session_Duration_min,Charging_Efficiency_pct,Connector_Temp_C,Grid_Load_kW
297140,InstaVolt Ltd,Public - Pay At Location,160.0,2,"CCS (Type 2), CHAdeMO",Operational,810.6,191.8,62.88,19.8,38.2,21.2,91.6,120.0,148.76
297139,InstaVolt Ltd,Public - Pay At Location,120.0,2,"CCS (Type 2), CHAdeMO",Operational,407.9,295.26,36.69,30.8,60.3,16.9,93.5,120.0,107.26
297138,InstaVolt Ltd,Public - Membership Required,120.0,2,"CCS (Type 2), CHAdeMO",Operational,413.9,289.63,34.91,32.9,11.1,15.3,95.8,120.0,115.35
297137,InstaVolt Ltd,Public - Pay At Location,160.0,2,"CCS (Type 2), CHAdeMO",Operational,804.4,198.36,51.04,30.5,50.5,18.0,94.0,120.0,150.77
297136,InstaVolt Ltd,Public - Pay At Location,160.0,4,"CCS (Type 2), CHAdeMO",Operational,779.6,206.89,82.92,25.6,87.2,33.7,91.4,120.0,147.79
297115,Shell Recharge Solutions (UK),Public - Membership Required,11.0,0,Type 2 (Socket Only),Not Operational,242.3,43.09,13.64,27.7,33.6,69.6,96.7,65.6,10.11
297106,MFG EV Power,Public - Pay At Location,150.0,2,"CCS (Type 2), CHAdeMO",Operational,791.7,191.73,64.36,27.7,39.1,29.5,92.4,120.0,141.75
297096,POD Point (UK),Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,229.7,98.38,16.91,20.2,82.1,46.9,97.1,120.0,22.03
297081,Char.gy,Public - Pay At Location,5.1,0,Type 2 (Socket Only),Operational,242.5,23.9,14.43,20.3,59.3,181.4,95.6,38.9,5.18
296973,EG Group EV Point (UK),Public - Pay At Location,250.0,1,CCS (Type 2),Operational,821.2,306.54,46.3,30.4,26.7,9.6,92.2,120.0,223.64
296969,Connected Kerb,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,209.0,102.88,6.95,17.3,27.0,19.3,96.0,120.0,20.31
296968,Ionity,Public,350.0,1,CCS (Type 2),Operational,785.4,444.78,61.17,28.0,41.2,8.9,94.8,120.0,308.64
296913,Osprey Charging,Public - Pay At Location,60.0,6,"CCS (Type 2), CHAdeMO",Operational,409.6,143.63,35.12,14.9,20.3,35.8,92.4,120.0,61.37
296866,POD Point (UK),Public - Membership Required,7.0,0,Type 2 (Socket Only),Operational,236.6,28.33,22.32,22.9,46.0,194.9,96.1,44.9,6.44
296861,ChargePoint,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,230.7,94.12,15.65,19.0,5.9,45.9,95.7,120.0,22.84
296416,Believ,Public,50.0,1,CCS (Type 2),Operational,381.7,133.15,28.29,7.6,34.6,32.6,96.9,120.0,48.44
296415,MER,Public,50.0,1,CCS (Type 2),Operational,404.1,123.58,36.96,32.4,48.8,40.7,95.2,120.0,44.71
296379,(Unknown Operator),Public - Membership Required,50.0,1,CCS (Type 2),Operational,403.7,118.74,43.42,20.2,36.9,58.5,92.0,120.0,46.87
296316,Tesla (Tesla-only charging),Public - Membership Required,250.0,1,CCS (Type 2),Operational,789.1,317.78,32.58,35.5,61.5,7.6,92.6,120.0,229.05
296315,Tesla (Tesla-only charging),Public - Membership Required,250.0,1,CCS (Type 2),Operational,799.6,311.78,26.35,27.3,38.0,7.1,91.0,120.0,233.35
296306,Shell Recharge Solutions (UK),Public - Pay At Location,150.0,4,"CCS (Type 2), CHAdeMO",Operational,813.7,186.95,68.84,21.1,29.2,31.2,92.3,120.0,131.73
296305,Pogo Charge (GB),Public - Pay At Location,50.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,409.3,123.67,28.23,18.2,44.6,29.9,94.0,120.0,47.25
296300,InstaVolt Ltd,Public - Pay At Location,160.0,2,"CCS (Type 2), CHAdeMO",Operational,797.6,198.77,59.41,31.2,46.2,22.9,92.4,120.0,152.57
296272,Shell Recharge Solutions (UK),Public - Pay At Location,150.0,2,"CCS (Type 2), CHAdeMO",Operational,778.5,193.37,64.28,20.9,29.1,28.1,91.4,120.0,147.43
296203,Pogo Charge (GB),Public - Pay At Location,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,399.9,129.68,38.56,14.1,85.0,49.0,93.0,120.0,47.34
296202,evyve,Public - Pay At Location,75.0,4,"CCS (Type 2), CHAdeMO",Operational,390.1,186.89,20.38,14.9,79.4,14.6,97.3,120.0,74.97
296104,POD Point (UK),Public - Membership Required,7.0,0,Type 2 (Socket Only),Operational,227.6,32.61,16.63,18.5,31.9,133.3,97.8,44.5,7.04
296089,Osprey Charging,Public - Pay At Location,60.0,8,"CCS (Type 2), CHAdeMO",Operational,389.3,151.61,31.47,32.6,62.6,31.4,92.5,120.0,49.5
296088,Osprey Charging,Public - Pay At Location,60.0,8,"CCS (Type 2), CHAdeMO",Operational,398.6,146.77,45.8,6.8,99.0,47.8,94.4,120.0,60.35
296087,Osprey Charging,Public - Pay At Location,150.0,24,"CCS (Type 2), CHAdeMO",Operational,817.2,183.25,27.47,24.3,62.6,11.1,92.1,120.0,123.91
296086,Osprey Charging,Public - Pay At Location,60.0,4,"CCS (Type 2), CHAdeMO",Operational,385.5,155.14,36.39,19.5,85.8,34.6,94.8,120.0,57.37
296083,Osprey Charging,Public - Pay At Location,300.0,16,"CCS (Type 2), CHAdeMO",Operational,836.7,358.59,50.93,33.5,62.9,9.9,91.3,120.0,280.5
296082,Osprey Charging,Public - Pay At Location,60.0,6,"CCS (Type 2), CHAdeMO",Operational,393.3,152.41,30.52,26.4,22.5,27.7,92.4,120.0,52.62
296081,Osprey Charging,Public - Pay At Location,60.0,6,"CCS (Type 2), CHAdeMO",Operational,394.3,149.25,37.88,26.8,33.2,41.8,94.1,120.0,51.49
296080,Osprey Charging,Public - Pay At Location,60.0,8,"CCS (Type 2), CHAdeMO",Operational,396.9,153.54,26.6,26.3,76.7,27.2,95.2,120.0,56.03
296076,Osprey Charging,Public - Pay At Location,60.0,8,"CCS (Type 2), CHAdeMO",Operational,428.5,138.68,35.66,25.4,56.4,39.6,93.5,120.0,61.82
295977,Evolt Network (Swarco E.Connect),Public,7.0,0,Type 2 (Socket Only),Operational,230.7,36.07,24.72,18.9,27.8,231.9,98.3,48.4,7.82
295976,Pogo Charge (GB),Public - Membership Required,7.0,0,Type 2 (Socket Only),Operational,214.1,34.44,12.25,24.4,31.9,90.6,93.0,52.2,6.37
295974,Pogo Charge (GB),Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,388.5,131.5,35.38,24.7,36.2,36.1,92.8,120.0,42.29
295973,Pogo Charge (GB),Public - Membership Required,7.0,0,Type 2 (Socket Only),Operational,228.2,31.24,18.92,19.9,39.1,169.8,95.7,44.5,7.15
295924,Applegreen Electric,Public - Pay At Location,180.0,1,CCS (Type 2),Operational,795.5,231.93,40.84,31.2,34.6,12.5,91.4,120.0,179.15
295905,MFG EV Power,Public - Membership Required,150.0,2,"CCS (Type 2), CHAdeMO",Planned For Future Date,811.9,187.06,58.53,20.9,22.0,26.1,92.9,120.0,139.47
295784,BP Pulse (UK),Private - Restricted Access,22.0,0,Type 2 (Socket Only),Operational,232.9,98.4,14.61,31.7,61.4,43.4,97.8,120.0,21.88
295756,MFG EV Power,Public,150.0,2,"CCS (Type 2), CHAdeMO",Operational,787.7,192.49,45.14,24.8,67.8,18.1,91.0,120.0,141.56
291269,evcharge.online,Public,7.4,0,Type 2 (Socket Only),Operational,241.8,31.18,26.86,16.8,44.5,202.5,94.6,41.4,6.98
291193,GridServe,Public - Pay At Location,120.0,8,"CCS (Type 2), CHAdeMO",Operational,367.2,326.5,36.76,27.3,38.4,20.5,92.3,120.0,108.01
291064,InstaVolt Ltd,Public,150.0,1,CCS (Type 2),Operational,818.7,184.08,41.99,32.8,27.1,16.5,91.5,120.0,142.54
291061,InstaVolt Ltd,Public,120.0,1,CCS (Type 2),Operational,404.1,296.59,39.54,27.2,30.7,21.3,92.9,120.0,114.52
291060,InstaVolt Ltd,Public,120.0,1,CCS (Type 2),Operational,390.1,310.47,31.2,26.5,84.0,15.5,94.6,120.0,118.72
291059,Smart Charge (AU),Public,150.0,1,CCS (Type 2),Operational,819.5,183.88,76.53,28.1,39.9,26.7,91.6,120.0,148.45
290947,GridServe,Public - Pay At Location,350.0,6,CCS (Type 2),Operational,811.6,433.63,74.71,29.8,38.1,13.1,92.7,120.0,324.31
290924,Osprey Charging,Public - Pay At Location,75.0,6,"CCS (Type 2), CHAdeMO",Operational,413.7,182.96,38.47,23.5,90.6,28.9,91.8,120.0,67.39
290923,Osprey Charging,Public - Pay At Location,150.0,4,CCS (Type 2),Operational,813.1,183.53,70.29,27.0,41.4,30.2,92.0,120.0,135.98
290922,Osprey Charging,Public - Pay At Location,75.0,6,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,398.0,186.41,35.88,21.5,35.5,31.9,95.2,120.0,72.26
290915,Evolt Network (Swarco E.Connect),Public - Pay At Location,300.0,6,CCS (Type 2),Operational,817.0,370.04,52.14,33.8,50.9,11.9,88.9,120.0,244.89
290881,evyve,Public,50.0,1,CCS (Type 2),Operational,401.1,126.76,33.96,25.6,56.4,45.7,93.4,120.0,47.54
290879,Roam Charging (UK),Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,225.9,96.03,17.45,23.0,29.6,51.6,97.6,120.0,22.49
290784,BP Pulse (UK),Public - Membership Required,150.0,1,CCS (Type 2),Operational,801.1,181.18,66.88,33.0,35.1,22.9,94.0,120.0,144.5
290778,Osprey Charging,Public - Pay At Location,300.0,32,"CCS (Type 2), CHAdeMO",Operational,768.6,392.29,68.15,33.2,41.6,14.9,91.5,120.0,264.55
290763,Smart Charge (AU),Public,150.0,1,CCS (Type 2),Operational,798.7,191.55,58.86,23.1,69.2,23.0,94.7,120.0,137.71
290686,Connected Kerb,Public,22.0,0,Type 2 (Socket Only),Operational,223.5,95.72,15.26,22.2,58.4,36.5,96.2,120.0,21.96
290552,SAEV,Public,150.0,1,CCS (Type 2),Operational,790.2,191.12,51.09,21.4,38.6,23.1,90.6,120.0,125.35
290551,InstaVolt Ltd,Public,120.0,1,CCS (Type 2),Operational,383.9,316.24,22.74,14.7,32.9,10.9,95.5,120.0,110.46
290550,Engie,Public,50.0,1,CCS (Type 2),Operational,400.7,122.74,36.14,27.6,24.4,48.3,95.5,120.0,47.62
290548,E.ON Drive,Public,150.0,1,CCS (Type 2),Operational,794.5,183.07,62.61,33.6,64.2,21.5,94.5,120.0,135.49
290547,BP Pulse (UK),Public,150.0,1,CCS (Type 2),Operational,805.9,190.05,55.93,35.1,46.3,19.9,91.6,120.0,136.89
290545,Blink Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,226.0,92.66,13.88,33.6,15.1,38.3,97.2,120.0,22.48
290495,Evology Parking,Public - Pay At Location,22.0,0,Type 2 (Socket Only),Operational,237.3,93.22,14.44,21.7,80.2,37.6,95.5,120.0,20.5
290492,Evology Parking,Public - Pay At Location,22.0,0,Type 2 (Socket Only),Operational,232.6,96.24,18.12,20.3,5.0,53.1,95.2,120.0,21.07
290242,FastNed,Public,300.0,2,"CCS (Type 2), CHAdeMO",Operational,805.1,371.84,80.56,34.3,35.8,15.4,91.7,120.0,275.61
290046,ChargePoint,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,225.8,103.9,18.37,31.5,28.0,47.1,91.9,120.0,18.82
289990,Osprey Charging,Public - Pay At Location,60.0,6,"CCS (Type 2), CHAdeMO",Operational,415.4,144.79,35.2,22.8,49.8,37.9,93.0,120.0,54.08
289979,Osprey Charging,Public - Pay At Location,60.0,8,"CCS (Type 2), CHAdeMO",Operational,410.6,147.7,18.71,15.3,5.7,19.7,93.5,120.0,59.86
289978,Osprey Charging,Public - Pay At Location,60.0,4,"CCS (Type 2), CHAdeMO",Operational,402.2,148.06,26.86,25.9,69.0,26.6,93.9,120.0,55.18
289936,Osprey Charging,Public - Pay At Location,60.0,6,"CCS (Type 2), CHAdeMO",Operational,385.3,156.82,33.42,26.2,5.0,30.0,96.2,120.0,59.62
289935,MER,Public,120.0,1,CCS (Type 2),Operational,405.9,296.93,22.34,29.5,92.2,11.6,89.7,120.0,101.57
289880,Blink Charging (UK),Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,234.1,93.28,19.77,20.5,24.6,53.9,96.5,120.0,22.0
289743,MER,Public,150.0,1,CCS (Type 2),Operational,779.5,189.7,66.05,25.8,39.7,23.4,89.6,120.0,148.44
289726,Tesla (Tesla-only charging),Private - Restricted Access,250.0,1,CCS (Type 2),Operational,810.4,304.42,45.17,32.4,69.7,11.5,93.1,120.0,239.62
289672,(Unknown Operator),Public - Pay At Location,22.0,0,Type 2 (Socket Only),Operational,230.8,93.17,15.91,18.9,56.0,46.7,97.4,120.0,22.83
289551,POD Point (UK),Public - Membership Required,7.0,0,Type 2 (Socket Only),Operational,237.7,34.49,13.95,25.0,48.1,104.7,94.8,52.8,6.55
289514,Osprey Charging,Public - Pay At Location,60.0,6,"CCS (Type 2), CHAdeMO",Operational,404.6,143.16,45.11,22.9,20.1,48.2,94.1,120.0,57.11
289513,Osprey Charging,Public - Pay At Location,60.0,6,"CCS (Type 2), CHAdeMO",Operational,415.4,149.31,32.57,34.6,42.1,32.3,92.4,120.0,59.1
289512,Osprey Charging,Public - Pay At Location,300.0,16,"CCS (Type 2), CHAdeMO",Operational,799.9,380.59,66.73,33.3,42.4,12.5,92.8,120.0,277.54
289511,Osprey Charging,Public - Pay At Location,60.0,6,"CCS (Type 2), CHAdeMO",Operational,403.6,148.57,27.75,27.0,33.3,24.8,93.6,120.0,63.01
289510,Osprey Charging,Public - Pay At Location,50.0,10,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only), Type 2 (Tethered Connector)",Operational,406.9,127.46,32.73,13.5,71.5,43.8,94.9,120.0,50.42
289509,Osprey Charging,Public - Pay At Location,60.0,8,"CCS (Type 2), CHAdeMO",Operational,395.5,151.62,33.13,28.4,53.7,35.6,94.5,120.0,50.85
289506,Tesla (including non-tesla),Public - Pay At Location,250.0,1,CCS (Type 2),Operational,814.1,305.94,66.85,36.7,59.4,16.1,91.7,120.0,244.27
289473,MER,Public,50.0,1,CCS (Type 2),Operational,393.2,125.12,56.41,28.6,49.8,66.8,95.9,120.0,48.83
289388,POD Point (UK),Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,224.4,96.96,9.43,14.8,50.3,26.9,97.0,120.0,20.45
289387,POD Point (UK),Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,227.4,98.36,11.71,16.8,18.4,30.5,97.3,120.0,20.65
289345,MER,Public,60.0,1,CCS (Type 2),Operational,405.7,147.75,32.17,35.1,23.8,32.2,92.4,120.0,57.01
289343,evyve,Public,50.0,1,CCS (Type 2),Operational,403.1,122.66,30.64,31.1,40.3,31.5,94.3,120.0,48.5
289284,Vend Electric,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,226.9,93.45,22.12,28.1,49.5,62.2,95.9,120.0,21.73
289256,POD Point (UK),Public - Membership Required,7.0,0,Type 2 (Socket Only),Operational,218.3,27.67,9.57,22.3,30.4,81.5,97.1,43.8,6.45
289218,Osprey Charging,Public - Pay At Location,60.0,6,"CCS (Type 2), CHAdeMO",Operational,403.3,144.93,35.26,14.8,61.7,35.2,96.9,120.0,56.03
289217,Osprey Charging,Public - Pay At Location,60.0,4,"CCS (Type 2), CHAdeMO",Operational,401.6,147.21,29.26,21.0,58.7,33.3,93.1,120.0,55.56
289216,Osprey Charging,Public - Pay At Location,60.0,6,"CCS (Type 2), CHAdeMO",Operational,375.3,170.27,29.86,29.9,51.1,32.3,96.5,120.0,60.08
289183,Osprey Charging,Public - Pay At Location,60.0,8,"CCS (Type 2), CHAdeMO",Operational,407.2,150.74,47.57,22.8,20.0,41.4,93.3,120.0,50.95
288704,ESB Energy (UK),Public - Pay At Location,300.0,6,CCS (Type 2),Operational,804.7,376.93,36.46,29.0,52.1,7.5,91.2,120.0,272.73
288515,Shell Recharge Solutions (UK),Public - Pay At Location,150.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,805.8,186.36,61.23,26.1,46.3,23.5,87.5,120.0,129.42
288360,Roam Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,232.4,91.5,21.72,26.6,72.3,62.8,98.7,120.0,22.09
288359,Roam Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,232.1,89.84,15.21,17.0,61.9,47.6,96.6,120.0,22.0
288358,Roam Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,230.0,97.06,25.85,28.1,99.0,79.1,99.5,120.0,22.27
288357,Roam Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,228.1,96.07,20.38,23.5,42.7,59.1,97.8,120.0,21.1
288356,Roam Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,218.7,100.13,18.56,25.8,19.3,55.3,97.0,120.0,20.71
288354,BP Pulse (UK),Public,150.0,1,CCS (Type 2),Operational,794.1,186.56,71.03,27.4,35.9,31.4,89.7,120.0,138.51
288353,evyve,Public,50.0,1,CCS (Type 2),Operational,408.1,121.66,32.41,13.6,59.2,43.2,95.2,120.0,44.49
288352,InstaVolt Ltd,Public - Pay At Location,120.0,1,CCS (Type 2),Operational,392.9,300.24,37.93,30.1,29.1,20.2,92.2,120.0,114.55
288350,BP Pulse (UK),Public,150.0,1,CCS (Type 2),Operational,811.3,182.52,56.18,14.7,42.8,23.9,88.9,120.0,142.96
288349,InstaVolt Ltd,Public,150.0,1,CCS (Type 2),Operational,810.5,184.1,69.45,31.2,46.3,24.1,92.8,120.0,142.73
288314,POD Point (UK),Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,226.6,100.34,20.61,27.2,60.2,57.2,98.5,120.0,21.97
288313,POD Point (UK),Public - Membership Required,7.0,0,Type 2 (Socket Only),Operational,227.3,29.35,11.04,26.6,33.3,91.1,93.0,49.5,6.12
288311,POD Point (UK),Public - Membership Required,7.0,0,Type 2 (Socket Only),Operational,223.6,35.15,14.91,19.1,72.8,146.2,98.7,47.6,6.63
288278,Osprey Charging,Public - Pay At Location,75.0,6,"CCS (Type 2), CHAdeMO",Operational,408.2,183.48,22.09,17.9,52.3,17.7,90.6,120.0,63.36
288217,Osprey Charging,Public - Pay At Location,60.0,6,"CCS (Type 2), CHAdeMO",Operational,398.0,147.31,36.31,22.7,71.4,32.2,96.3,120.0,60.18
288212,POD Point (UK),Public - Membership Required,75.0,2,"CCS (Type 2), Type 2 (Socket Only)",Operational,401.4,185.87,33.81,24.1,36.8,25.9,92.7,120.0,61.11
288190,POD Point (UK),Public - Membership Required,75.0,1,CCS (Type 2),Operational,391.8,193.58,28.76,20.7,5.0,26.2,95.1,120.0,75.87
288187,POD Point (UK),Public - Membership Required,7.0,0,Type 2 (Socket Only),Operational,228.7,32.41,16.85,37.9,10.9,136.5,93.4,63.7,6.26
288177,POD Point (UK),Public - Membership Required,7.0,0,Type 2 (Socket Only),Operational,233.2,27.51,11.09,24.6,50.6,82.3,95.7,46.0,6.99
288176,POD Point (UK),Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,245.1,94.72,24.14,18.5,65.4,63.3,99.5,120.0,21.23
288175,POD Point (UK),Public - Membership Required,7.0,0,Type 2 (Socket Only),Operational,231.4,32.18,20.01,22.8,66.1,177.2,99.2,48.3,6.86
287973,POD Point (UK),Public - Membership Required,7.0,0,Type 2 (Socket Only),Operational,232.1,34.53,10.93,15.6,70.3,83.4,96.5,43.5,6.77
287692,GridServe,Public - Pay At Location,360.0,10,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,803.9,436.29,45.24,34.2,80.1,8.6,92.5,120.0,314.61
287648,Osprey Charging,Public - Pay At Location,75.0,6,"CCS (Type 2), CHAdeMO",Operational,399.7,191.67,30.38,27.6,73.2,24.5,93.2,120.0,72.53
285265,Vend Electric,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,229.4,94.87,18.0,20.7,37.8,47.7,94.1,120.0,20.45
285210,ChargePoint,Public,21.0,0,Type 2 (Socket Only),Operational,214.6,100.23,17.29,21.0,52.7,43.6,96.0,120.0,19.14
285017,Osprey Charging,Public - Pay At Location,75.0,6,"CCS (Type 2), CHAdeMO",Operational,380.9,194.78,35.3,29.2,54.8,29.7,93.0,120.0,67.37
284978,Monta,Public - Pay At Location,7.0,0,Type 2 (Socket Only),Operational,229.8,34.96,19.66,16.5,52.1,155.6,98.6,44.8,7.02
284818,Roam Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,230.5,88.71,17.13,24.7,44.0,50.8,95.7,120.0,19.45
284762,Roam Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,249.7,93.07,23.09,33.8,23.7,60.5,94.3,120.0,23.11
280893,Roam Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,228.5,91.12,16.04,29.7,61.2,46.6,96.5,120.0,21.68
280892,Roam Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,232.4,88.38,19.67,21.6,5.0,56.3,93.8,120.0,20.79
280891,Roam Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,229.7,92.24,17.1,27.0,75.3,48.9,96.7,120.0,21.35
280890,Roam Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,220.7,100.13,17.23,21.3,9.6,41.2,96.5,120.0,21.14
280794,GridServe,Public - Pay At Location,180.0,6,"CCS (Type 2), CHAdeMO",Operational,806.1,224.32,57.25,14.3,46.8,17.4,90.7,120.0,169.19
280478,Osprey Charging,Public - Pay At Location,300.0,32,"CCS (Type 2), CHAdeMO",Operational,806.4,373.75,42.38,37.6,41.4,8.8,92.4,120.0,264.3
280369,Shell Recharge Solutions (UK),Public,50.0,1,CCS (Type 2),Operational,396.5,124.06,35.35,32.3,67.7,37.8,94.1,120.0,49.24
280366,InstaVolt Ltd,Public,160.0,2,"CCS (Type 2), CHAdeMO",Operational,800.8,199.51,39.74,19.0,44.3,15.8,93.2,120.0,157.86
280365,BP Pulse (UK),Public,150.0,1,CCS (Type 2),Operational,786.8,189.53,57.48,29.7,15.3,24.3,91.5,120.0,127.16
280314,Roam Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,239.1,91.79,14.81,27.6,34.8,46.1,94.7,120.0,24.22
280313,Roam Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,236.0,94.29,14.92,20.3,50.0,40.0,95.2,120.0,19.02
280311,Osprey Charging,Public - Pay At Location,150.0,12,"CCS (Type 2), CHAdeMO",Operational,784.1,190.91,47.85,27.7,36.0,17.9,90.8,120.0,122.73
280236,Roam Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,236.3,93.69,20.64,16.0,67.4,49.9,94.3,120.0,21.16
280235,Roam Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,222.7,94.73,20.81,11.6,29.4,64.9,95.9,120.0,19.96
280234,Roam Charging (UK),Public,100.0,1,"CCS (Type 2), Type 2 (Socket Only)",Operational,422.0,240.02,28.66,16.7,20.9,18.8,92.5,120.0,88.3
280233,Roam Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,241.2,93.11,15.04,26.4,39.2,44.3,96.6,120.0,21.84
280232,Roam Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,218.8,101.27,22.7,18.0,43.3,65.6,96.4,120.0,22.54
280231,Roam Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,234.7,91.3,15.9,26.4,43.5,43.1,98.0,120.0,20.9
280229,Roam Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,247.5,86.68,23.9,26.6,48.4,55.6,96.9,120.0,20.2
280228,Roam Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,222.1,98.42,18.19,15.7,21.7,54.8,94.9,120.0,22.55
280227,Roam Charging (UK),Public,22.0,0,Type 2 (Socket Only),Operational,225.5,100.94,15.62,25.4,49.8,42.8,93.9,120.0,20.78
279978,MER,Public,22.0,0,Type 2 (Socket Only),Operational,230.8,92.37,15.38,24.5,64.1,46.5,96.9,120.0,21.12
279938,Fuuse,Public,22.0,0,Type 2 (Socket Only),Operational,226.0,93.42,9.11,18.5,8.4,28.3,94.4,120.0,23.05
279936,MER,Public - Membership Required,7.4,0,Type 2 (Socket Only),Operational,217.6,31.46,10.76,11.3,65.4,80.6,97.7,36.1,7.0
279891,(Business Owner at Location),Public - Pay At Location,150.0,2,"CCS (Type 2), CHAdeMO",Operational,792.1,191.63,60.71,27.0,21.2,20.9,92.7,120.0,142.32
279888,Connected Kerb,Public - Membership Required,7.0,0,Type 2 (Socket Only),Operational,230.5,31.28,21.06,25.2,80.9,165.0,94.0,49.9,6.2
279887,(Unknown Operator),Public,22.0,0,Type 2 (Socket Only),Operational,221.5,101.38,22.15,19.5,67.1,62.5,95.1,120.0,20.47
279886,Connected Kerb,Public,7.0,0,Type 2 (Socket Only),Not Operational,233.8,27.7,29.81,25.4,58.7,219.0,96.7,46.9,6.62
279885,Connected Kerb,Public,7.0,0,Type 2 (Socket Only),Operational,222.6,31.44,20.11,28.7,15.5,164.2,98.6,53.5,6.91
279884,Connected Kerb,Public,7.0,0,Type 2 (Socket Only),Operational,242.4,31.38,23.35,9.1,52.2,218.4,97.4,33.9,6.62
