record_id,station_id,timestamp,charger_type,connector_type,ambient_temperature_c,humidity_pct,input_voltage_v,input_current_a,charging_power_kw,grid_frequency_hz,power_factor,energy_delivered_kwh,charging_duration_min,station_temperature_c,cable_temperature_c,insulation_resistance_mohm,ground_leakage_current_ma,battery_soc_start_pct,battery_soc_end_pct,battery_voltage_v,battery_current_a,battery_temperature_c,battery_soh_pct,cell_voltage_imbalance_mv,bms_warning_count,communication_latency_ms,packet_loss_pct,failed_auth_attempts,network_traffic_mbps,firmware_integrity_score,sensor_health_score,equipment_vibration_mm_s,relay_switch_count,error_code_count,charging_efficiency_pct,voltage_deviation_pct,current_deviation_pct,energy_loss_pct,anomaly_class
EVR_000077,CS_0115,2024-01-01 06:20:00,DC_Fast,CCS,28.987,39.315,384.595,72.437,46.999,49.968,0.958,22.214,138.517,61.796,33.597,13.571,2.687,50.518,68.797,333.322,90.132,37.097,90.331,23.68,1,43.324,0.885,1,3.475,0.967,0.739,7.112,7,0,91.49,1.353,2.541,3.826,Equipment_Degradation
EVR_000078,CS_0088,2024-01-01 06:25:00,AC_Level_2,Type_2,25.524,41.544,413.277,95.946,38.275,50.199,0.948,25.933,72.883,51.172,47.156,11.875,5.194,28.783,91.173,304.423,74.562,29.428,87.78,20.658,0,7.558,0.303,0,1.797,0.968,1.0,2.829,5,0,89.534,1.78,1.202,5.422,Normal
EVR_000079,CS_0197,2024-01-01 06:30:00,AC_Level_2,Type_2,28.576,90.67,405.52,91.147,31.014,50.031,0.982,11.633,55.485,44.017,34.816,10.496,3.953,19.764,68.742,353.627,114.815,31.166,89.934,15.067,0,38.226,0.218,1,1.873,1.0,0.97,1.814,7,0,85.539,1.622,1.857,3.891,Normal
EVR_000080,CS_0092,2024-01-01 06:35:00,DC_Fast,CHAdeMO,29.595,59.174,386.001,71.871,28.985,50.081,0.995,35.699,114.836,35.12,34.046,12.03,1.486,9.385,76.11,411.931,79.59,20.187,98.716,10.763,0,16.951,0.605,0,1.369,0.975,0.906,2.71,5,0,92.725,1.483,4.213,4.128,Normal
EVR_000081,CS_0274,2024-01-01 06:40:00,AC_Level_2,Type_2,26.58,55.303,397.8,60.319,39.255,50.028,0.828,26.756,20.533,46.08,30.418,14.722,5.082,17.517,75.429,391.641,85.093,36.89,86.714,12.194,1,18.55,0.027,0,1.275,1.0,0.969,1.622,6,0,93.584,10.002,3.658,19.043,Energy_Anomaly
EVR_000082,CS_0160,2024-01-01 06:45:00,DC_Fast,CHAdeMO,26.343,98.0,403.661,98.812,30.296,50.19,0.96,35.985,134.419,37.459,32.444,14.942,2.349,18.077,99.163,340.465,76.88,29.473,91.624,43.277,1,54.726,0.101,1,2.941,0.998,0.975,2.472,10,5,84.704,0.598,15.243,3.252,Charging_Fault
EVR_000083,CS_0173,2024-01-01 06:50:00,AC_Level_2,CCS,21.984,54.609,418.188,90.618,29.663,49.73,0.936,16.363,100.887,43.895,33.138,11.45,2.313,44.127,96.301,347.034,95.454,38.292,90.913,21.183,1,55.14,0.372,0,0.678,0.959,0.987,1.037,10,0,95.813,1.7,1.128,3.458,Normal
EVR_000084,CS_0033,2024-01-01 06:55:00,DC_Fast,Type_2,39.067,55.099,389.082,85.181,36.404,50.012,0.951,25.252,22.877,32.533,35.044,19.073,2.831,61.132,65.914,371.479,87.129,37.712,91.197,9.051,0,83.2,1.555,0,3.877,1.0,0.929,1.217,9,1,97.897,1.057,1.412,4.134,Normal
EVR_000085,CS_0073,2024-01-01 07:00:00,DC_Fast,CCS,23.331,63.555,438.272,84.554,33.056,50.044,0.977,25.7,107.091,43.627,29.974,11.839,4.786,52.933,66.292,356.67,81.492,32.833,94.763,18.419,0,20.486,0.249,0,1.536,0.982,0.967,0.835,5,0,94.404,1.15,0.182,4.127,Normal
EVR_000086,CS_0196,2024-01-01 07:05:00,Ultra_Fast,Type_2,20.479,74.518,395.722,85.51,50.811,50.057,0.97,21.184,74.817,33.863,39.151,10.261,3.293,15.486,94.552,359.28,43.381,25.356,94.772,15.164,0,108.545,0.869,1,4.953,1.0,0.929,2.18,14,0,95.247,1.174,2.317,3.896,Normal
EVR_000087,CS_0284,2024-01-01 07:10:00,DC_Fast,CHAdeMO,32.029,37.836,382.721,64.876,38.019,49.949,0.951,7.997,69.544,27.507,34.311,11.076,3.009,40.193,68.494,430.75,109.647,56.504,80.137,80.624,5,41.862,0.134,0,6.28,0.943,0.915,0.932,11,0,96.285,2.027,2.938,5.306,Battery_Anomaly
EVR_000088,CS_0087,2024-01-01 07:15:00,DC_Fast,Type_2,15.79,90.737,404.682,98.349,15.904,49.947,0.954,24.636,31.41,37.057,31.069,12.382,2.314,56.016,90.022,412.389,84.99,36.589,89.147,21.46,0,19.498,0.837,0,4.12,0.995,0.923,2.834,8,3,79.721,0.95,13.492,5.182,Charging_Fault
EVR_000089,CS_0224,2024-01-01 07:20:00,Ultra_Fast,Type_2,29.185,75.765,393.524,60.659,5.68,50.079,0.816,32.519,61.308,29.911,51.501,8.069,3.208,8.444,79.594,342.741,82.108,33.183,90.147,10.424,2,23.63,0.153,1,3.764,1.0,1.0,2.255,5,0,95.078,7.187,0.248,11.776,Energy_Anomaly
EVR_000090,CS_0044,2024-01-01 07:25:00,DC_Fast,CCS,21.209,71.499,376.103,90.881,22.073,50.362,0.968,11.828,29.977,35.674,34.954,18.404,7.287,40.736,68.003,390.316,69.58,41.138,94.526,16.342,0,42.588,0.215,0,3.047,0.966,0.958,0.978,6,0,96.447,1.303,2.783,2.971,Normal
EVR_000091,CS_0138,2024-01-01 07:30:00,DC_Fast,CCS,32.092,53.079,413.749,80.195,28.633,49.938,0.943,35.303,15.071,41.098,44.064,16.41,3.544,20.862,93.082,358.301,102.199,33.855,98.21,27.245,0,25.602,0.433,1,4.762,0.967,0.993,1.921,12,0,94.65,2.215,1.314,3.989,Normal
EVR_000092,CS_0270,2024-01-01 07:35:00,AC_Level_2,Type_2,27.654,60.23,402.921,84.872,34.97,50.137,0.968,35.599,74.626,35.276,33.363,11.411,5.045,48.534,80.216,363.515,35.999,51.82,82.477,72.845,4,20.025,0.377,1,1.914,1.0,0.984,2.619,7,0,89.759,0.558,1.323,4.174,Battery_Anomaly
EVR_000093,CS_0036,2024-01-01 07:40:00,DC_Fast,CCS,22.788,72.856,418.561,115.901,50.041,49.871,0.943,13.358,36.091,43.369,35.34,13.346,2.231,15.336,95.065,379.061,74.784,24.704,79.558,8.232,0,12.285,0.31,0,7.865,0.981,0.695,6.228,2,0,99.0,2.353,1.094,4.878,Equipment_Degradation
EVR_000094,CS_0034,2024-01-01 07:45:00,AC_Level_2,CCS,27.786,53.643,397.367,123.506,24.052,49.684,0.947,28.749,25.381,24.213,33.846,10.345,4.373,19.727,92.139,367.0,118.861,39.975,95.585,14.024,1,90.175,0.671,0,3.052,0.95,0.898,0.1,11,4,83.933,0.726,13.165,4.543,Charging_Fault
EVR_000095,CS_0088,2024-01-01 07:50:00,Ultra_Fast,CHAdeMO,32.063,77.074,388.066,110.567,24.801,49.892,0.959,51.27,16.186,43.284,21.434,11.972,2.608,23.353,69.763,401.225,44.628,28.853,91.69,27.143,0,12.376,0.652,0,3.751,0.964,0.604,5.854,3,0,95.998,1.962,1.938,2.278,Equipment_Degradation
EVR_000096,CS_0146,2024-01-01 07:55:00,AC_Level_2,CCS,25.859,64.38,386.096,119.145,26.535,50.036,0.983,53.602,45.711,46.366,35.897,12.036,3.366,29.7,99.489,346.804,107.802,29.546,93.432,20.851,0,39.764,0.087,0,2.779,0.992,0.881,1.882,10,0,87.994,0.429,1.058,3.619,Normal
EVR_000097,CS_0016,2024-01-01 08:00:00,AC_Level_2,CCS,26.41,39.069,384.753,86.792,31.755,50.087,0.949,27.225,64.641,44.081,32.816,13.129,5.325,50.203,70.747,397.353,87.425,29.162,95.182,27.625,0,18.97,1.891,0,7.405,0.996,0.954,1.19,6,0,97.574,0.964,3.493,4.271,Normal
EVR_000098,CS_0233,2024-01-01 08:05:00,AC_Level_2,Type_2,35.492,47.346,406.859,67.063,31.018,49.876,0.946,32.337,27.727,44.471,33.197,12.361,6.029,11.173,68.201,395.631,76.018,37.796,94.419,25.285,0,8.343,0.086,0,5.013,1.0,0.899,2.497,10,1,91.322,0.177,2.711,3.663,Normal
EVR_000099,CS_0041,2024-01-01 08:10:00,AC_Level_2,Type_2,31.906,53.097,404.573,89.451,30.733,50.003,0.963,60.615,67.124,51.345,29.411,10.589,1.537,8.075,68.08,388.108,58.524,35.894,90.283,18.021,1,4.133,1.787,1,2.422,0.96,0.887,1.169,5,4,94.653,0.578,1.395,3.912,Normal
EVR_000100,CS_0255,2024-01-01 08:15:00,AC_Level_2,Type_2,25.684,58.51,388.76,86.631,44.905,49.917,0.955,26.339,77.721,56.244,42.345,11.626,6.763,17.526,72.775,350.647,51.709,34.303,94.041,19.421,1,65.388,0.59,0,3.101,0.996,0.972,1.874,9,0,95.173,1.729,2.344,3.513,Normal
EVR_000101,CS_0281,2024-01-01 08:20:00,DC_Fast,Type_2,29.567,59.805,392.857,69.871,23.366,49.843,0.933,42.881,41.916,36.762,29.657,10.831,2.07,55.903,77.049,343.262,58.3,24.768,93.385,19.747,0,13.307,0.479,0,3.302,0.988,0.935,1.8,11,0,92.576,1.95,2.282,6.735,Normal
EVR_000102,CS_0126,2024-01-01 08:25:00,Ultra_Fast,CCS,26.761,53.033,416.298,86.256,26.291,49.837,0.943,43.594,35.989,30.112,45.218,11.296,3.637,21.326,78.623,384.976,49.547,34.407,83.768,26.21,1,30.349,0.339,0,2.932,0.952,0.896,1.824,7,6,78.706,1.08,16.562,2.188,Charging_Fault
EVR_000103,CS_0008,2024-01-01 08:30:00,AC_Level_2,Type_2,36.251,51.703,404.655,108.891,16.726,50.094,0.936,34.989,48.223,38.049,35.553,9.807,0.079,28.342,71.06,325.689,91.705,36.558,84.391,18.642,1,36.507,1.127,0,4.36,0.959,0.995,1.022,12,1,96.024,1.184,0.944,2.551,Normal
EVR_000104,CS_0176,2024-01-01 08:35:00,AC_Level_2,Type_2,17.067,59.608,413.091,101.851,10.287,49.823,0.995,25.211,82.331,35.911,45.765,11.382,2.206,19.716,91.057,357.196,88.713,27.313,86.548,25.065,0,5.998,0.84,0,0.656,0.993,1.0,0.1,8,1,92.63,1.602,3.105,4.862,Normal
EVR_000105,CS_0228,2024-01-01 08:40:00,DC_Fast,CCS,32.84,59.009,404.605,72.318,29.31,50.104,0.839,32.236,54.471,44.085,39.746,11.981,5.65,60.891,95.552,379.491,77.135,30.092,86.769,7.242,0,47.167,0.787,0,5.664,0.935,1.0,2.183,14,1,95.425,9.199,3.132,12.566,Energy_Anomaly
EVR_000106,CS_0018,2024-01-01 08:45:00,AC_Level_2,Type_2,32.374,42.046,409.074,62.94,11.706,50.15,0.976,27.025,54.205,42.794,37.96,12.079,5.44,16.264,73.039,370.909,75.097,26.572,89.079,17.221,0,33.335,1.03,0,2.305,0.957,0.974,0.751,7,0,91.55,0.382,2.727,4.512,Normal
EVR_000107,CS_0056,2024-01-01 08:50:00,Ultra_Fast,CCS,23.862,63.303,402.051,99.226,27.274,49.788,0.988,16.369,108.684,49.298,35.074,10.114,5.406,17.231,85.821,345.407,98.989,22.799,88.694,16.64,0,92.299,0.438,0,1.884,0.976,0.898,2.569,11,0,89.082,0.103,1.917,3.092,Normal
EVR_000108,CS_0035,2024-01-01 08:55:00,AC_Level_2,Type_2,22.654,70.456,372.313,61.657,21.093,50.107,0.983,15.593,68.937,53.789,40.529,17.282,4.846,26.862,88.273,350.229,82.662,25.789,95.29,14.61,0,21.025,0.155,0,0.744,0.956,0.693,6.917,5,1,95.488,0.769,1.423,5.01,Equipment_Degradation
EVR_000109,CS_0118,2024-01-01 09:00:00,DC_Fast,Type_2,37.083,66.012,412.558,59.005,32.778,49.941,0.949,32.678,73.384,37.128,39.112,10.854,2.906,62.008,86.977,360.991,50.683,30.605,96.585,16.276,0,16.776,0.932,0,3.922,0.984,1.0,0.895,9,0,93.851,0.737,1.31,2.436,Normal
EVR_000110,CS_0282,2024-01-01 09:05:00,AC_Level_2,CCS,27.519,55.371,396.791,113.835,28.941,49.921,0.922,58.768,77.894,55.05,43.675,7.682,3.069,58.63,70.398,334.057,63.841,22.618,91.71,22.037,0,66.612,0.104,1,7.148,0.952,0.89,2.482,8,0,91.401,1.178,1.838,5.518,Normal
EVR_000111,CS_0254,2024-01-01 09:10:00,AC_Level_2,CHAdeMO,39.056,66.718,397.701,89.252,21.901,49.979,0.94,29.021,116.951,39.015,36.454,16.65,5.387,46.547,75.618,339.742,44.615,25.358,82.343,19.267,0,39.592,0.622,0,2.336,0.95,0.964,2.576,9,1,92.206,0.62,2.748,6.459,Normal
EVR_000112,CS_0213,2024-01-01 09:15:00,DC_Fast,CCS,21.888,67.47,394.459,67.048,43.288,49.98,0.97,56.668,103.327,40.286,40.974,12.249,6.037,30.2,83.238,375.58,103.737,33.807,89.122,21.141,0,98.856,0.155,0,3.011,0.983,0.956,2.512,7,0,94.139,3.05,0.617,0.5,Normal
EVR_000113,CS_0061,2024-01-01 09:20:00,AC_Level_2,CHAdeMO,28.388,69.127,399.157,82.112,16.268,49.994,0.965,29.784,68.177,39.269,32.518,13.081,5.092,47.263,67.468,416.543,69.328,36.268,93.773,8.978,0,275.732,4.588,14,0.659,0.748,1.0,2.429,9,0,93.764,0.901,0.186,3.621,Cybersecurity_Incident
EVR_000114,CS_0088,2024-01-01 09:25:00,Ultra_Fast,CCS,25.018,69.277,390.054,92.03,21.26,49.853,0.987,48.92,83.407,41.896,33.792,11.095,2.362,15.774,70.601,361.865,60.726,35.367,85.135,22.862,0,58.549,0.673,0,0.998,0.97,0.838,4.196,8,0,92.161,1.434,1.866,5.182,Equipment_Degradation
EVR_000115,CS_0271,2024-01-01 09:30:00,DC_Fast,Type_2,26.028,69.06,420.49,77.431,18.242,50.08,0.942,9.884,23.856,37.367,47.367,13.15,3.011,45.635,70.408,348.14,95.854,45.22,86.374,16.682,0,10.545,0.014,0,0.632,0.963,0.957,1.335,7,6,73.73,0.727,12.298,4.487,Charging_Fault
EVR_000116,CS_0032,2024-01-01 09:35:00,DC_Fast,Type_2,31.397,41.217,401.068,87.194,21.388,50.16,0.803,5.668,44.115,39.28,36.901,12.399,7.265,5.193,82.961,376.675,73.695,21.497,98.968,18.492,0,44.016,0.01,0,3.708,0.958,1.0,1.878,5,0,89.677,8.895,1.508,14.792,Energy_Anomaly
EVR_000117,CS_0133,2024-01-01 09:40:00,Ultra_Fast,Type_2,23.736,54.824,391.841,57.015,35.767,49.998,0.943,25.814,59.617,47.748,47.582,10.607,5.384,7.101,68.288,335.054,73.913,37.185,92.965,20.808,0,42.613,1.336,0,2.053,0.987,0.582,5.287,2,0,93.785,0.755,0.446,4.465,Equipment_Degradation
EVR_000118,CS_0064,2024-01-01 09:45:00,AC_Level_2,CHAdeMO,27.768,47.894,391.187,91.186,43.098,50.024,0.943,18.973,40.019,32.619,36.544,15.187,3.202,6.6,80.703,356.711,58.361,35.789,91.203,0.868,0,8.176,0.008,0,3.109,1.0,0.966,1.518,7,0,93.393,1.901,2.342,3.662,Normal
EVR_000119,CS_0199,2024-01-01 09:50:00,DC_Fast,CCS,23.69,38.34,395.082,71.668,37.199,49.977,0.882,16.201,42.629,38.83,37.398,15.695,4.052,54.765,88.055,359.301,56.762,21.255,100.0,33.21,1,10.994,0.028,0,3.989,0.971,0.938,1.928,7,0,88.019,9.32,2.197,8.899,Energy_Anomaly
EVR_000120,CS_0256,2024-01-01 09:55:00,AC_Level_2,CHAdeMO,33.242,33.248,406.294,76.578,23.711,49.978,0.975,33.439,72.571,38.835,40.851,12.739,2.263,6.634,89.339,372.83,62.782,31.281,91.828,21.063,0,31.8,0.419,0,1.377,0.988,0.925,2.401,6,0,99.0,0.809,0.247,4.518,Normal
EVR_000121,CS_0155,2024-01-01 10:00:00,DC_Fast,CCS,42.453,83.612,422.063,95.981,23.281,50.007,0.951,16.674,12.019,54.626,39.672,12.041,3.035,27.962,86.391,400.718,59.386,25.224,90.87,14.565,0,120.122,0.426,0,9.136,0.96,0.699,4.147,4,0,90.166,0.672,2.216,2.387,Equipment_Degradation
EVR_000122,CS_0231,2024-01-01 10:05:00,DC_Fast,CCS,38.071,57.265,394.071,43.678,25.256,49.967,0.873,14.237,20.643,25.397,33.072,11.013,4.388,36.654,87.241,377.1,108.081,30.177,90.305,18.109,1,36.992,0.824,0,1.957,0.989,0.996,1.412,11,0,95.436,7.132,1.39,10.387,Energy_Anomaly
EVR_000123,CS_0035,2024-01-01 10:10:00,DC_Fast,CHAdeMO,22.248,84.765,410.267,67.929,45.648,50.253,0.968,23.697,69.487,31.673,30.543,10.717,5.423,10.619,72.358,350.064,57.78,33.708,87.951,20.66,0,35.193,0.254,0,2.177,1.0,0.945,2.448,7,0,88.289,0.52,2.698,3.598,Normal
EVR_000124,CS_0026,2024-01-01 10:15:00,AC_Level_2,Type_2,25.669,81.297,400.615,92.007,28.102,50.041,0.962,40.39,35.595,41.279,37.6,14.497,3.09,23.529,79.882,411.575,97.584,29.424,81.112,25.721,0,27.57,1.165,0,3.233,1.0,0.927,2.917,7,0,93.149,1.488,3.367,5.02,Normal
EVR_000125,CS_0023,2024-01-01 10:20:00,DC_Fast,Type_2,28.636,51.413,382.45,82.316,6.931,50.048,0.949,40.005,20.711,23.988,38.245,15.567,2.471,33.047,81.56,390.469,90.203,29.492,87.728,13.573,0,9.497,0.176,0,3.525,0.98,1.0,1.568,11,0,99.0,0.89,3.292,1.852,Normal
EVR_000126,CS_0141,2024-01-01 10:25:00,Ultra_Fast,CCS,14.708,71.705,400.669,74.755,36.481,49.908,0.957,13.892,90.872,41.316,30.551,9.747,6.41,50.609,80.617,382.872,90.973,18.7,87.055,16.757,1,10.095,1.832,0,2.295,0.974,0.986,2.437,7,0,87.95,1.504,1.104,4.017,Normal
EVR_000127,CS_0285,2024-01-01 10:30:00,Ultra_Fast,Type_2,28.623,79.328,405.845,75.848,38.694,50.158,0.938,19.848,76.127,51.951,33.69,13.189,5.328,51.013,69.258,368.443,92.393,27.799,89.671,19.827,0,20.699,0.935,0,0.625,1.0,0.626,3.896,7,1,96.275,1.655,0.606,3.593,Equipment_Degradation
EVR_000128,CS_0156,2024-01-01 10:35:00,DC_Fast,CCS,32.333,60.264,406.953,73.469,31.909,49.977,0.857,9.787,29.425,34.991,43.703,9.348,3.796,23.146,70.722,426.135,60.274,37.794,97.629,11.108,1,7.887,0.385,1,0.562,0.972,0.964,3.024,10,0,87.272,12.664,2.995,13.467,Energy_Anomaly
EVR_000129,CS_0113,2024-01-01 10:40:00,AC_Level_2,CCS,28.884,72.073,407.516,93.222,33.566,49.86,0.935,75.617,24.375,35.031,39.996,9.435,3.857,47.959,89.138,313.896,81.595,37.656,88.061,16.037,0,51.782,0.077,0,2.967,0.95,0.899,0.108,10,0,88.82,1.968,1.418,3.806,Normal
EVR_000130,CS_0139,2024-01-01 10:45:00,Ultra_Fast,Type_2,28.315,67.451,391.746,70.91,45.633,49.934,0.931,26.887,95.804,22.605,29.339,12.391,0.366,26.785,86.155,357.566,99.006,31.795,93.621,14.278,0,61.104,0.23,0,9.11,0.975,1.0,1.252,2,0,92.171,0.18,2.919,4.32,Normal
EVR_000131,CS_0209,2024-01-01 10:50:00,Ultra_Fast,CCS,24.401,85.196,408.155,55.749,23.149,50.201,0.98,38.598,16.697,29.408,35.059,11.262,2.773,23.552,75.171,358.532,83.091,27.086,90.234,18.865,0,2.485,0.609,1,4.827,0.981,0.92,1.829,7,0,92.937,1.051,3.188,3.378,Normal
EVR_000132,CS_0086,2024-01-01 10:55:00,AC_Level_2,CCS,26.566,57.919,377.801,119.896,31.483,50.044,0.938,28.869,79.327,22.602,40.75,10.261,4.008,10.06,81.95,390.263,80.418,34.39,93.395,20.94,1,22.512,0.15,0,2.486,0.982,0.979,1.721,6,0,87.714,2.603,2.847,3.663,Normal
EVR_000133,CS_0285,2024-01-01 11:00:00,AC_Level_2,CCS,25.667,71.373,404.466,80.141,32.852,49.943,0.942,20.119,58.739,43.808,48.011,15.188,2.648,30.535,98.923,353.453,48.115,23.353,99.225,16.647,1,52.149,0.196,0,8.412,1.0,0.979,1.252,9,0,94.892,1.112,0.472,3.39,Normal
EVR_000134,CS_0060,2024-01-01 11:05:00,Ultra_Fast,CCS,21.721,56.036,386.138,71.752,38.349,49.862,0.973,23.116,30.006,22.185,31.2,14.659,2.805,49.338,97.561,337.132,75.816,41.999,87.731,27.981,0,59.38,0.348,0,1.732,0.947,0.977,2.299,5,1,88.999,0.969,0.789,3.451,Normal
EVR_000135,CS_0054,2024-01-01 11:10:00,Ultra_Fast,CCS,35.487,46.959,413.077,130.265,31.74,50.282,0.958,15.819,81.19,35.294,37.085,13.565,4.096,18.29,93.875,373.843,92.691,29.941,100.0,10.247,0,164.913,10.024,4,3.869,0.579,0.946,1.952,6,0,93.177,2.429,3.334,3.992,Cybersecurity_Incident
EVR_000136,CS_0093,2024-01-01 11:15:00,AC_Level_2,CHAdeMO,40.047,42.816,404.327,64.772,34.446,49.97,0.949,15.538,88.869,37.256,27.814,10.018,3.283,62.789,68.964,378.9,112.482,36.991,92.719,14.876,0,29.663,0.225,0,3.201,0.959,0.997,2.251,12,0,96.48,1.124,2.199,7.116,Normal
EVR_000137,CS_0265,2024-01-01 11:20:00,Ultra_Fast,Type_2,24.707,76.539,383.944,97.751,30.47,49.982,0.959,39.043,37.494,40.432,41.141,12.846,0.883,49.414,70.575,352.088,67.516,40.926,93.862,14.507,0,7.461,0.107,0,4.475,0.983,0.884,1.785,5,2,93.678,1.261,1.865,2.847,Normal
EVR_000138,CS_0213,2024-01-01 11:25:00,DC_Fast,Type_2,21.899,74.773,402.344,69.961,38.961,49.766,0.998,9.485,23.798,33.614,44.843,13.618,4.188,27.928,88.489,359.012,76.356,39.657,75.436,66.177,3,24.329,0.041,0,1.448,0.988,0.925,0.364,9,0,94.641,1.665,0.388,1.655,Battery_Anomaly
EVR_000139,CS_0010,2024-01-01 11:30:00,Ultra_Fast,CCS,23.703,70.401,402.398,40.302,32.657,50.04,0.982,26.132,63.663,49.228,35.686,7.447,4.917,36.755,87.19,340.007,50.13,32.185,90.685,18.532,0,24.425,0.702,0,2.57,1.0,0.95,1.983,7,0,87.445,0.643,4.193,1.0,Normal
EVR_000140,CS_0203,2024-01-01 11:35:00,AC_Level_2,Type_2,22.166,74.596,397.244,92.931,36.661,49.88,0.989,63.406,48.205,35.125,38.139,13.49,2.506,19.052,78.019,386.564,49.448,27.752,93.363,0.739,2,187.333,9.356,7,1.644,0.702,0.963,2.019,8,0,95.128,2.24,3.62,7.638,Cybersecurity_Incident
EVR_000141,CS_0196,2024-01-01 11:40:00,DC_Fast,Type_2,25.695,62.216,402.813,69.54,24.193,49.985,0.973,29.02,122.747,32.329,40.031,17.919,2.985,14.52,91.847,352.516,70.295,17.806,91.287,18.682,0,267.094,8.362,5,1.151,0.718,0.983,1.774,14,1,91.8,2.132,0.997,3.491,Cybersecurity_Incident
EVR_000142,CS_0058,2024-01-01 11:45:00,AC_Level_2,CCS,30.859,62.534,404.449,90.771,30.166,50.061,0.954,6.699,62.873,40.545,31.585,14.748,5.231,58.306,69.799,339.006,70.611,35.289,96.098,22.702,0,2.486,0.417,0,0.607,1.0,0.946,2.068,8,1,93.359,1.448,2.415,3.779,Normal
EVR_000143,CS_0256,2024-01-01 11:50:00,Ultra_Fast,CHAdeMO,37.414,71.501,392.444,82.855,25.279,50.173,0.966,33.446,59.799,35.297,33.977,8.889,4.633,18.261,66.945,371.125,83.651,22.702,92.599,14.255,1,102.608,0.214,0,1.257,0.958,0.999,1.705,11,0,95.994,2.237,0.546,2.038,Normal
EVR_000144,CS_0223,2024-01-01 11:55:00,AC_Level_2,CHAdeMO,17.873,66.573,385.676,98.692,30.643,50.042,0.999,36.399,74.114,45.36,36.402,14.147,3.074,23.834,77.788,363.675,49.679,24.857,86.333,20.792,0,29.355,0.032,0,2.83,0.945,0.935,1.425,4,0,93.092,1.757,0.678,8.351,Normal
EVR_000145,CS_0180,2024-01-01 12:00:00,DC_Fast,Type_2,35.62,50.359,387.76,92.149,30.741,49.989,0.978,30.948,58.532,18.677,41.579,14.128,1.476,23.743,96.538,346.191,77.789,43.951,92.402,5.654,0,17.519,0.101,0,5.457,1.0,0.982,1.996,13,1,94.066,1.171,0.976,4.196,Normal
EVR_000146,CS_0035,2024-01-01 12:05:00,AC_Level_2,Type_2,28.976,69.276,397.744,101.728,31.183,50.148,0.977,19.634,32.094,51.173,36.687,14.0,5.16,60.072,72.236,340.209,68.558,28.452,88.529,18.32,0,117.079,1.166,0,1.44,0.988,0.926,0.931,9,0,89.339,0.569,0.004,4.52,Normal
EVR_000147,CS_0103,2024-01-01 12:10:00,DC_Fast,Type_2,14.105,74.715,410.281,78.815,26.621,50.029,0.952,23.099,54.556,38.843,31.399,14.1,5.777,54.788,65.906,395.029,57.02,38.323,89.081,18.906,0,31.212,0.703,0,1.643,0.964,0.983,2.17,8,6,83.44,1.337,15.286,3.625,Charging_Fault
EVR_000148,CS_0161,2024-01-01 12:15:00,DC_Fast,CHAdeMO,20.188,53.611,388.814,77.973,15.618,50.074,0.944,30.663,138.437,52.596,15.371,12.915,3.209,19.211,94.847,387.851,67.304,34.056,87.113,32.733,0,46.512,1.021,0,2.021,1.0,0.998,1.883,10,1,91.387,0.891,2.08,3.76,Normal
EVR_000149,CS_0200,2024-01-01 12:20:00,AC_Level_2,CCS,32.547,59.929,392.767,62.944,44.266,50.172,0.977,11.386,50.711,26.446,25.519,14.4,1.552,9.504,72.775,336.214,96.262,33.334,95.498,32.701,1,8.481,0.291,0,1.978,1.0,1.0,0.191,6,0,96.199,0.895,3.54,4.206,Normal
EVR_000150,CS_0160,2024-01-01 12:25:00,AC_Level_2,CCS,22.998,84.816,406.431,76.606,42.702,49.884,0.962,16.423,132.931,44.301,21.399,10.577,3.247,54.369,98.166,356.164,82.371,22.853,95.833,21.156,1,43.444,0.479,1,2.08,0.981,0.937,1.394,8,0,93.572,0.735,0.551,3.557,Normal
EVR_000151,CS_0183,2024-01-01 12:30:00,AC_Level_2,CCS,26.287,57.309,399.195,73.184,36.734,50.051,0.836,70.406,48.684,29.593,38.016,12.228,0.519,56.643,93.213,352.294,55.143,31.413,84.536,14.283,1,25.316,1.138,1,3.855,0.978,0.881,2.115,9,0,95.311,7.965,0.685,15.702,Energy_Anomaly
EVR_000152,CS_0136,2024-01-01 12:35:00,DC_Fast,CHAdeMO,28.097,52.797,375.32,78.13,14.045,50.102,0.965,24.325,39.463,19.526,50.749,14.11,7.312,55.368,72.43,371.461,104.016,40.628,87.837,9.139,1,67.17,0.243,0,1.251,0.977,0.933,2.264,5,0,92.393,1.806,2.185,2.444,Normal
EVR_000153,CS_0226,2024-01-01 12:40:00,DC_Fast,Type_2,37.278,85.502,402.87,113.789,22.92,49.921,0.933,13.403,84.468,40.128,37.275,11.722,3.933,41.423,69.422,370.42,97.161,31.142,84.877,21.257,1,50.108,0.008,0,3.997,0.988,0.938,1.487,8,1,91.7,0.85,1.23,6.287,Normal
EVR_000154,CS_0243,2024-01-01 12:45:00,AC_Level_2,CCS,20.071,59.855,397.432,88.62,35.587,50.203,0.964,18.589,48.354,22.516,38.75,8.566,2.134,59.983,78.647,413.518,73.367,30.08,83.729,11.319,2,49.802,0.492,1,9.424,0.971,0.951,1.952,9,0,87.814,1.235,2.073,3.113,Normal
