date,start_hour,city,station_id,charger_kw,session_minutes,energy_kwh,price_per_kwh,session_cost,grid_load_mw,peak_hour
2020-12-21,20,London,ST0320,150,51,25.09,0.2,5.02,5169.61,1
2022-06-17,16,Tokyo,ST0042,22,48,30.35,0.15,4.55,5511.33,0
2025-07-25,23,Oslo,ST0195,22,42,12.43,0.18,2.24,5658.22,0
2025-01-11,17,Seoul,ST0455,50,25,18.48,0.28,5.17,5187.27,1
2024-01-26,16,New York,ST0317,7,37,20.48,0.16,3.28,5709.61,0
2020-08-19,16,Tokyo,ST0351,22,69,33.89,0.29,9.83,4739.74,0
2020-07-20,20,Singapore,ST0047,50,44,18.76,0.24,4.5,4385.53,1
2019-02-08,23,Sydney,ST0325,150,35,23.21,0.24,5.57,4923.37,0
2019-02-16,20,Rome,ST0086,150,35,26.56,0.13,3.45,5069.42,1
2021-05-11,23,Los Angeles,ST0024,22,24,17.49,0.26,4.55,5119.76,0
2018-08-18,19,Miami,ST0184,22,54,27.65,0.3,8.3,5195.52,1
2022-10-31,16,Phoenix,ST0126,100,58,34.46,0.21,7.24,4470.57,0
2022-08-15,23,Helsinki,ST0350,11,42,12.18,0.28,3.41,4741.04,0
2019-11-28,17,San Francisco,ST0041,100,51,25.07,0.27,6.77,4722.55,1
2022-04-16,20,Dublin,ST0350,11,39,26.37,0.26,6.86,4537.78,1
2023-08-01,23,Helsinki,ST0074,11,34,26.12,0.25,6.53,5983.57,0
2023-03-04,16,Tokyo,ST0131,50,38,22.46,0.2,4.49,5309.82,0
2020-11-11,9,Osaka,ST0005,50,23,15.42,0.29,4.47,5596.99,0
2021-03-24,17,Osaka,ST0280,11,41,23.27,0.3,6.98,4469.4,1
2018-10-30,19,Rome,ST0484,22,64,28.19,0.23,6.48,5493.26,1
2024-08-03,4,Miami,ST0328,50,58,21.69,0.09,1.95,4922.36,0
2025-09-28,23,Boston,ST0234,22,42,27.8,0.33,9.18,5728.67,0
2020-03-26,23,Berlin,ST0437,50,59,25.46,0.11,2.8,4938.8,0
2019-03-13,13,Denver,ST0196,100,88,27.68,0.23,6.37,5146.46,0
2022-01-10,18,Helsinki,ST0152,150,78,24.25,0.23,5.58,4585.75,1
2021-04-24,11,Los Angeles,ST0425,150,32,21.65,0.19,4.11,4460.41,0
2022-06-10,10,Boston,ST0005,100,43,15.64,0.27,4.22,4803.77,0
2025-09-10,10,Sydney,ST0382,7,38,18.8,0.24,4.51,5445.42,0
2024-10-19,8,Singapore,ST0255,22,47,22.84,0.27,6.17,4857.96,0
2020-07-31,14,Dublin,ST0411,22,38,18.58,0.3,5.57,4864.98,0
2020-06-16,23,Tokyo,ST0098,100,43,19.62,0.11,2.16,4136.9,0
2020-10-23,10,Osaka,ST0387,150,50,26.54,0.11,2.92,5253.69,0
2025-05-24,15,Osaka,ST0430,11,47,31.7,0.28,8.88,4792.54,0
2025-01-17,13,Houston,ST0463,150,10,15.6,0.21,3.28,4328.83,0
2025-04-01,17,New York,ST0159,50,46,22.4,0.17,3.81,5013.91,1
2018-05-17,20,Helsinki,ST0187,150,23,27.81,0.21,5.84,5020.68,1
2019-06-23,21,Chicago,ST0466,22,49,28.65,0.24,6.87,4728.36,1
2021-08-31,19,Singapore,ST0213,11,22,21.18,0.22,4.66,4860.67,1
2020-04-02,17,Phoenix,ST0403,100,10,16.46,0.23,3.78,4985.75,1
2022-02-07,12,Stockholm,ST0257,22,70,22.07,0.29,6.4,5041.87,0
2019-11-05,14,Boston,ST0468,50,80,21.63,0.28,6.06,5366.82,0
2021-04-23,14,Singapore,ST0446,22,72,25.39,0.24,6.09,5011.72,0
2019-04-17,17,Rome,ST0494,7,61,29.29,0.1,2.93,5609.32,1
2019-07-31,9,Sydney,ST0495,11,65,31.43,0.14,4.4,4600.33,0
2025-08-02,12,Singapore,ST0346,50,40,21.26,0.27,5.74,5480.19,0
2024-04-01,23,Paris,ST0047,50,33,20.91,0.1,2.09,4640.72,0
2018-02-27,22,Boston,ST0275,7,77,21.07,0.18,3.79,5011.07,0
2023-02-06,19,Paris,ST0345,150,28,23.48,0.19,4.46,4966.7,1
2025-07-16,20,Boston,ST0300,50,45,21.22,0.21,4.46,4940.69,1
2025-02-28,16,Paris,ST0056,150,39,30.67,0.26,7.98,4794.95,0
2020-08-15,21,Amsterdam,ST0013,100,38,28.43,0.25,7.11,4980.05,1
2024-04-18,20,London,ST0469,100,13,13.93,0.14,1.95,5027.18,1
2020-06-25,23,Tokyo,ST0033,150,89,31.87,0.26,8.29,4186.95,0
2023-03-17,15,Seoul,ST0155,150,29,18.38,0.21,3.86,4637.46,0
2022-07-31,8,Houston,ST0072,7,59,19.72,0.24,4.73,5775.91,0
2018-06-02,13,Miami,ST0253,7,10,17.77,0.3,5.33,5810.25,0
2019-02-03,11,Denver,ST0455,100,54,22.15,0.21,4.65,6130.79,0
2019-07-10,10,Berlin,ST0233,22,50,26.34,0.3,7.9,4854.35,0
2025-07-09,19,Singapore,ST0357,100,37,23.79,0.2,4.76,5285.93,1
2022-09-13,16,Helsinki,ST0381,150,52,24.09,0.3,7.23,4890.68,0
2019-09-25,9,Madrid,ST0336,7,70,21.87,0.17,3.72,4469.65,0
2023-06-28,23,Dublin,ST0209,22,10,34.89,0.29,10.12,5211.17,0
2018-05-15,17,Seoul,ST0190,11,50,26.61,0.27,7.18,5224.22,1
2022-12-22,18,Rome,ST0487,11,41,22.16,0.21,4.65,5515.54,1
2022-01-25,20,Houston,ST0352,22,10,22.48,0.23,5.17,4980.56,1
2024-02-09,16,Tokyo,ST0184,7,67,30.78,0.17,5.23,5146.64,0
2022-06-19,13,Boston,ST0098,7,17,16.91,0.28,4.73,5304.19,0
2023-02-06,20,Chicago,ST0340,11,59,27.66,0.18,4.98,5226.6,1
2025-03-13,22,Tokyo,ST0306,7,60,31.14,0.27,8.41,5240.3,0
2018-07-27,23,London,ST0125,11,44,18.87,0.21,3.96,4663.03,0
2024-05-01,14,Seattle,ST0036,100,42,19.08,0.2,3.82,3909.5,0
2020-04-28,19,Helsinki,ST0111,11,45,19.31,0.27,5.21,5426.04,1
2021-09-07,9,Sydney,ST0076,100,29,17.63,0.15,2.65,5165.27,0
2018-01-12,17,Boston,ST0440,11,39,12.66,0.26,3.29,4271.01,1
2019-06-17,18,Oslo,ST0129,11,50,30.8,0.13,4.0,3473.46,1
2019-03-27,18,Osaka,ST0444,7,81,33.91,0.23,7.8,4749.84,1
2019-06-24,22,Los Angeles,ST0184,11,25,23.38,0.26,6.08,5563.63,0
2024-08-08,23,London,ST0009,11,52,21.7,0.22,4.77,4162.24,0
2020-12-22,14,New York,ST0065,150,36,19.7,0.23,4.53,4447.59,0
2022-09-21,23,Stockholm,ST0059,150,45,23.35,0.2,4.67,5131.01,0
2018-09-18,22,Amsterdam,ST0230,22,27,17.95,0.2,3.59,4338.86,0
2023-10-04,13,Helsinki,ST0056,50,35,26.57,0.24,6.38,4963.08,0
2023-08-26,22,Denver,ST0485,100,42,24.99,0.21,5.25,5172.65,0
2018-06-27,15,Singapore,ST0402,150,10,18.53,0.32,5.93,5337.22,0
2023-11-06,22,Miami,ST0235,150,69,26.72,0.23,6.15,4738.07,0
2018-05-08,16,New York,ST0246,50,57,30.86,0.21,6.48,4718.34,0
2022-10-13,18,Osaka,ST0056,50,57,17.62,0.08,1.41,4655.21,1
2025-12-27,11,Rome,ST0038,7,34,21.34,0.19,4.05,5531.6,0
2021-08-12,19,Dublin,ST0076,7,51,27.23,0.14,3.81,5508.48,1
2019-06-01,17,Boston,ST0320,150,58,19.6,0.11,2.16,5327.35,1
2024-07-25,19,Oslo,ST0365,22,26,16.77,0.3,5.03,4352.38,1
2022-04-10,23,Dublin,ST0272,22,26,24.31,0.2,4.86,5358.84,0
2023-02-02,15,Stockholm,ST0310,50,41,23.12,0.15,3.47,5262.91,0
2019-02-11,15,Seoul,ST0059,150,40,17.83,0.08,1.43,4775.8,0
2025-04-20,23,Sydney,ST0283,150,60,25.1,0.2,5.02,5071.65,0
2020-05-30,20,Madrid,ST0232,11,21,26.09,0.27,7.04,5363.46,1
2022-08-22,20,London,ST0424,50,45,26.76,0.26,6.96,4830.04,1
2022-06-22,15,Madrid,ST0374,7,47,31.39,0.13,4.08,4191.78,0
2021-07-04,18,Madrid,ST0161,150,46,24.39,0.24,5.85,4845.95,1
2020-11-10,23,Paris,ST0489,11,12,15.3,0.21,3.21,4199.6,0
2025-09-14,17,Amsterdam,ST0035,7,78,27.46,0.24,6.59,4319.78,1
2018-12-16,14,Chicago,ST0222,7,37,20.85,0.31,6.46,5142.25,0
2022-03-07,12,Phoenix,ST0285,7,49,26.37,0.3,7.91,5635.75,0
2024-07-30,12,Oslo,ST0288,22,28,15.07,0.2,3.01,5033.47,0
2025-07-07,22,Houston,ST0211,22,43,21.56,0.23,4.96,4608.67,0
2025-06-18,23,Sydney,ST0217,150,12,20.36,0.36,7.33,5044.85,0
2018-07-30,17,Miami,ST0308,22,37,21.54,0.32,6.89,3820.22,1
2021-12-11,23,Houston,ST0296,100,16,18.59,0.19,3.53,5328.62,0
2020-05-21,10,Phoenix,ST0337,50,54,34.6,0.12,4.15,4933.26,0
2020-07-07,14,Houston,ST0180,100,53,24.46,0.18,4.4,5121.76,0
2022-02-14,23,Houston,ST0391,22,41,26.52,0.13,3.45,4587.86,0
2024-06-09,20,Denver,ST0414,50,74,28.66,0.2,5.73,5014.28,1
2024-04-16,11,Sydney,ST0420,100,57,29.25,0.19,5.56,4601.99,0
2024-11-18,19,Osaka,ST0330,100,36,21.99,0.37,8.14,4844.44,1
2018-04-18,16,Dublin,ST0476,150,32,25.56,0.21,5.37,4597.56,0
2025-10-11,23,Boston,ST0015,11,73,23.76,0.09,2.14,5558.79,0
2021-01-24,14,Seoul,ST0391,22,60,15.35,0.28,4.3,4235.81,0
2021-10-23,21,Paris,ST0004,11,45,18.63,0.19,3.54,5337.68,1
2019-08-10,18,Helsinki,ST0337,50,56,34.6,0.11,3.81,5807.02,1
2018-10-13,18,Phoenix,ST0380,150,27,14.59,0.21,3.06,5379.18,1
2018-05-06,17,Chicago,ST0383,100,75,19.74,0.22,4.34,4292.78,1
2020-05-31,19,Berlin,ST0215,50,62,23.34,0.08,1.87,5072.82,1
2021-10-28,20,San Francisco,ST0190,22,53,30.54,0.15,4.58,5362.26,1
2021-08-21,23,Sydney,ST0483,100,10,20.8,0.18,3.74,5002.43,0
2024-09-08,19,Chicago,ST0453,7,35,18.82,0.22,4.14,4411.66,1
2019-09-30,12,San Francisco,ST0387,100,58,19.22,0.27,5.19,5048.16,0
2018-07-23,9,Osaka,ST0042,22,31,27.69,0.15,4.15,4558.56,0
2022-12-20,20,Osaka,ST0218,50,60,23.94,0.18,4.31,5706.95,1
2024-10-22,23,Rome,ST0213,22,64,26.11,0.16,4.18,4649.2,0
2020-06-01,20,Sydney,ST0263,7,53,31.37,0.27,8.47,4273.93,1
2021-11-14,23,Madrid,ST0057,22,25,19.08,0.24,4.58,6034.15,0
2025-08-09,23,Osaka,ST0304,50,57,23.92,0.26,6.22,5499.52,0
2023-11-29,16,Osaka,ST0158,7,80,28.75,0.25,7.19,5267.96,0
2020-06-22,20,Berlin,ST0307,7,61,22.23,0.18,4.0,4438.86,1
2018-02-01,20,Seattle,ST0155,11,60,27.49,0.34,9.35,5007.16,1
2019-07-17,21,Sydney,ST0131,22,23,18.82,0.27,5.08,5419.85,1
2021-09-05,16,Houston,ST0004,50,43,15.57,0.2,3.11,5327.47,0
2022-10-30,20,San Francisco,ST0067,50,55,24.85,0.22,5.47,4669.23,1
2023-12-22,21,Seoul,ST0118,100,53,26.82,0.18,4.83,3950.61,1
2024-04-07,23,Osaka,ST0413,22,35,17.89,0.27,4.83,4835.54,0
2018-10-23,23,Berlin,ST0442,150,57,28.26,0.12,3.39,5679.0,0
2018-06-23,19,Madrid,ST0010,50,37,23.16,0.1,2.32,5176.95,1
2018-11-15,12,London,ST0295,50,17,12.43,0.3,3.73,4475.08,0
2024-06-06,23,Berlin,ST0364,150,34,13.54,0.14,1.9,5632.08,0
2022-09-07,17,Miami,ST0059,50,34,22.88,0.26,5.95,5490.22,1
2018-03-27,23,London,ST0088,100,37,15.81,0.19,3.0,5153.38,0
2023-02-28,13,Seoul,ST0471,22,25,22.72,0.22,5.0,4867.27,0
2018-12-27,14,Madrid,ST0433,7,40,18.18,0.28,5.09,5370.34,0
2020-09-23,8,Madrid,ST0302,50,26,13.64,0.17,2.32,4672.83,0
2023-11-17,10,Chicago,ST0203,22,26,16.1,0.23,3.7,4799.07,0
2021-10-22,14,Denver,ST0171,11,48,21.03,0.2,4.21,5700.83,0
2018-11-09,23,Stockholm,ST0325,7,19,24.43,0.28,6.84,4483.58,0
2023-12-14,22,Stockholm,ST0100,22,75,21.39,0.16,3.42,5534.38,0
2021-12-09,19,Singapore,ST0491,150,56,26.42,0.25,6.61,4322.46,1
2019-08-28,23,Denver,ST0053,11,68,25.01,0.22,5.5,4294.5,0
2020-11-14,20,Seattle,ST0089,100,56,24.41,0.3,7.32,4830.6,1
2019-09-19,20,Sydney,ST0389,150,24,20.76,0.21,4.36,5095.7,1
2018-11-05,16,San Francisco,ST0488,150,42,27.17,0.19,5.16,4125.39,0
2023-07-17,23,Rome,ST0387,100,72,20.18,0.27,5.45,4789.23,0
2024-07-01,19,Rome,ST0349,100,50,22.83,0.17,3.88,4626.04,1
2025-03-18,13,Tokyo,ST0320,22,28,21.02,0.17,3.57,5185.12,0
2025-01-13,23,London,ST0078,50,33,23.16,0.25,5.79,5288.63,0
2018-10-07,18,Amsterdam,ST0227,150,59,27.49,0.13,3.57,5404.54,1
2021-05-25,22,Boston,ST0303,7,29,21.67,0.27,5.85,4922.02,0
2021-12-12,23,Stockholm,ST0038,22,92,25.11,0.12,3.01,5212.35,0
2023-03-07,21,Rome,ST0020,7,40,30.07,0.13,3.91,5386.72,1
2022-02-19,14,Miami,ST0040,150,79,37.44,0.17,6.37,4654.99,0
2019-01-05,22,Dublin,ST0305,100,37,22.21,0.22,4.89,4069.02,0
2022-04-24,17,Rome,ST0298,100,31,19.25,0.32,6.16,4288.76,1
2018-06-18,22,Rome,ST0466,100,39,21.28,0.28,5.96,5195.15,0
2025-04-23,20,Seattle,ST0165,100,64,24.02,0.18,4.32,4453.52,1
2023-05-03,13,Stockholm,ST0078,7,103,36.58,0.13,4.76,4245.1,0
2023-01-20,20,Houston,ST0416,22,55,27.34,0.2,5.47,4946.65,1
2018-12-12,19,Stockholm,ST0331,11,46,12.42,0.2,2.48,4503.99,1
2018-06-10,18,Denver,ST0363,50,104,32.32,0.2,6.46,5450.17,1
2022-12-05,20,Stockholm,ST0268,100,53,27.39,0.36,9.86,4444.13,1
2019-10-13,20,Paris,ST0191,22,26,23.9,0.16,3.82,4786.91,1
2022-05-06,16,Madrid,ST0397,22,64,30.27,0.13,3.94,4968.56,0
2025-08-12,14,Dublin,ST0027,150,19,19.19,0.2,3.84,6070.14,0
2025-04-05,20,London,ST0034,22,17,17.22,0.29,4.99,6013.09,1
2019-01-23,10,Oslo,ST0348,50,10,28.55,0.25,7.14,4380.07,0
2021-03-09,20,Boston,ST0371,150,10,19.22,0.24,4.61,5439.0,1
2024-10-04,12,Phoenix,ST0171,7,46,18.89,0.24,4.53,4367.9,0
2024-07-14,15,Osaka,ST0073,22,25,24.26,0.28,6.79,4779.71,0
2021-06-24,18,Tokyo,ST0358,150,16,18.42,0.22,4.05,6244.08,1
2022-05-25,12,Phoenix,ST0305,150,74,31.86,0.24,7.65,5746.77,0
2018-12-14,19,Miami,ST0287,50,52,23.97,0.31,7.43,5524.13,1
2025-03-20,14,London,ST0417,11,18,19.15,0.16,3.06,4824.82,0
2025-07-07,23,Seoul,ST0425,150,35,21.99,0.22,4.84,5472.16,0
2025-09-08,6,Stockholm,ST0048,150,32,22.9,0.3,6.87,4465.63,0
2025-07-09,8,Madrid,ST0261,22,57,21.66,0.14,3.03,4434.48,0
2018-03-16,17,Paris,ST0159,11,32,10.81,0.28,3.03,5520.69,1
2020-05-27,21,London,ST0486,50,22,19.63,0.22,4.32,5297.93,1
2020-02-26,21,Denver,ST0071,11,30,22.01,0.25,5.5,5735.95,1
2018-11-13,21,Miami,ST0433,7,60,25.62,0.32,8.2,5227.36,1
2023-09-11,13,Sydney,ST0277,150,73,30.25,0.19,5.75,4641.25,0
2023-11-27,19,New York,ST0339,22,54,25.47,0.24,6.11,5831.84,1
2024-12-06,23,Phoenix,ST0306,50,48,28.47,0.15,4.27,5272.83,0
2019-09-24,23,San Francisco,ST0093,150,40,18.56,0.17,3.16,4489.43,0
2025-01-02,14,San Francisco,ST0370,50,37,15.41,0.22,3.39,5292.79,0
2018-06-28,13,Madrid,ST0187,150,75,29.55,0.29,8.57,4549.3,0
2020-08-30,22,Rome,ST0313,22,23,25.21,0.23,5.8,5317.47,0
2023-01-13,12,Denver,ST0274,11,27,24.23,0.15,3.63,5068.51,0
2021-06-21,11,Amsterdam,ST0463,11,61,19.16,0.26,4.98,5109.45,0
2022-02-15,14,Osaka,ST0485,100,56,26.02,0.18,4.68,4379.81,0
2022-12-10,8,Rome,ST0394,22,51,16.3,0.23,3.75,4593.46,0
2022-04-14,21,Stockholm,ST0271,50,38,20.91,0.27,5.65,5171.18,1
2019-10-26,19,Seattle,ST0411,100,54,16.8,0.27,4.54,5253.44,1
2019-07-21,12,Boston,ST0027,150,40,22.6,0.21,4.75,4997.34,0
2023-05-23,23,Paris,ST0284,7,66,19.36,0.26,5.03,5701.9,0
2025-12-23,19,Stockholm,ST0436,7,66,35.98,0.29,10.43,5148.58,1
2021-03-13,23,Chicago,ST0391,11,47,23.76,0.2,4.75,5836.74,0
2021-01-22,13,Rome,ST0464,100,75,29.5,0.12,3.54,5061.82,0
2019-08-27,7,Madrid,ST0047,11,57,29.27,0.18,5.27,4818.84,0
2023-01-22,23,Paris,ST0477,7,34,16.79,0.32,5.37,6008.44,0
2022-08-27,18,New York,ST0203,100,65,32.51,0.17,5.53,4747.38,1
2022-03-12,23,Denver,ST0198,7,78,30.17,0.16,4.83,6074.23,0
2022-03-16,15,Denver,ST0015,22,38,24.27,0.33,8.01,5324.07,0
2019-02-10,20,Seoul,ST0333,22,54,24.7,0.26,6.42,3734.01,1
2019-08-22,16,Phoenix,ST0020,22,49,18.12,0.25,4.53,4790.26,0
2023-04-20,23,Seoul,ST0426,11,76,24.79,0.21,5.21,5022.19,0
2025-11-29,15,Amsterdam,ST0230,100,48,19.97,0.14,2.8,5191.23,0
2018-01-22,21,Chicago,ST0010,22,28,25.84,0.18,4.65,5149.93,1
2020-06-02,22,Phoenix,ST0281,150,44,25.55,0.18,4.6,4943.98,0
2024-10-29,16,Stockholm,ST0217,7,30,20.72,0.11,2.28,4657.29,0
2021-03-26,16,Denver,ST0155,7,39,21.47,0.22,4.72,5145.61,0
2018-07-15,22,Denver,ST0215,150,32,15.82,0.15,2.37,4759.69,0
2024-12-26,16,Rome,ST0033,7,29,15.0,0.19,2.85,4970.71,0
2023-08-10,20,Dublin,ST0275,7,33,19.9,0.16,3.18,4963.86,1
2025-02-01,13,Stockholm,ST0295,11,56,15.79,0.19,3.0,4973.72,0
2019-08-12,18,Miami,ST0220,7,98,31.51,0.15,4.73,4938.3,1
2024-11-23,9,Paris,ST0124,100,43,18.99,0.28,5.32,4481.21,0
2022-09-03,17,San Francisco,ST0341,150,32,30.53,0.2,6.11,5878.42,1
2018-12-17,22,Stockholm,ST0500,22,54,26.32,0.25,6.58,4081.46,0
2018-10-05,16,Stockholm,ST0279,100,61,25.08,0.12,3.01,4894.1,0
2023-09-11,23,Oslo,ST0011,50,69,25.97,0.29,7.53,4880.63,0
2023-04-10,9,New York,ST0326,50,26,28.93,0.2,5.79,4674.05,0
2022-03-10,16,Boston,ST0383,7,83,36.09,0.38,13.71,4884.84,0
2022-01-02,19,Chicago,ST0177,11,14,27.06,0.14,3.79,5096.65,1
2025-05-15,12,Tokyo,ST0054,100,33,17.77,0.18,3.2,4541.53,0
2021-09-23,15,Phoenix,ST0023,22,61,19.8,0.24,4.75,5488.16,0
2024-02-15,15,London,ST0417,150,30,20.45,0.3,6.13,4978.84,0
2019-12-19,15,Sydney,ST0351,50,54,18.97,0.27,5.12,5080.18,0
2025-10-19,16,Amsterdam,ST0324,11,28,16.93,0.26,4.4,5502.2,0
2019-07-07,14,Chicago,ST0367,50,54,14.04,0.18,2.53,4820.65,0
2018-06-01,13,Miami,ST0104,7,26,17.78,0.24,4.27,4737.46,0
2020-03-28,6,New York,ST0162,22,10,16.17,0.25,4.04,3310.91,0
2023-10-13,15,Berlin,ST0418,100,34,29.02,0.19,5.51,5107.58,0
2023-04-24,18,Boston,ST0019,150,10,23.04,0.24,5.53,5206.3,1
2020-02-22,23,Miami,ST0183,7,10,27.82,0.2,5.56,5214.96,0
2025-05-09,17,London,ST0140,7,36,19.47,0.24,4.67,4159.3,1
2022-02-16,21,Madrid,ST0456,50,36,16.67,0.19,3.17,5615.25,1
2022-12-07,15,Berlin,ST0174,11,52,20.59,0.27,5.56,5225.09,0
2023-07-26,23,Seoul,ST0255,22,41,26.26,0.23,6.04,5712.99,0
2023-10-28,14,Boston,ST0411,7,59,24.11,0.22,5.3,4922.3,0
2022-10-05,19,Chicago,ST0221,100,42,24.11,0.33,7.96,5469.18,1
2020-01-10,22,Oslo,ST0151,22,35,17.75,0.29,5.15,5449.04,0
2019-02-25,23,Chicago,ST0168,150,32,20.69,0.11,2.28,4846.53,0
2021-04-25,22,Miami,ST0229,100,35,25.4,0.21,5.33,5203.64,0
2022-10-12,12,San Francisco,ST0354,50,46,8.56,0.21,1.8,3959.02,0
2021-12-10,23,Rome,ST0022,150,60,27.53,0.33,9.09,4595.68,0
2021-12-15,23,Dublin,ST0223,22,63,24.38,0.3,7.31,4504.36,0
2025-03-04,13,New York,ST0039,150,32,19.2,0.15,2.88,5448.32,0
2025-02-24,16,Berlin,ST0187,100,52,21.39,0.09,1.92,5040.58,0
2025-08-14,8,San Francisco,ST0488,7,43,16.32,0.36,5.87,5180.96,0
2019-08-08,18,Dublin,ST0348,50,70,22.17,0.26,5.76,5048.58,1
2018-05-23,19,Phoenix,ST0035,11,70,30.06,0.24,7.21,4172.81,1
2025-03-27,13,Paris,ST0186,50,42,23.51,0.14,3.29,6059.87,0
2024-05-12,23,New York,ST0310,11,57,25.2,0.21,5.29,4584.84,0
2025-08-13,18,Rome,ST0486,22,50,17.79,0.24,4.27,4853.54,1
2022-03-04,8,Rome,ST0391,7,27,19.17,0.35,6.71,5014.96,0
2024-06-08,11,Phoenix,ST0272,22,54,16.74,0.3,5.02,4551.41,0
2022-06-19,17,London,ST0333,22,71,20.08,0.12,2.41,4628.54,1
2020-10-19,23,Houston,ST0014,150,14,5.52,0.19,1.05,5257.95,0
2020-02-02,23,Amsterdam,ST0266,50,35,20.14,0.3,6.04,4105.7,0
2024-04-19,16,Houston,ST0135,22,48,26.01,0.18,4.68,4941.24,0
2025-11-23,5,Rome,ST0110,100,31,23.99,0.15,3.6,4725.44,0
2021-03-15,20,Seoul,ST0470,50,38,23.41,0.15,3.51,4890.34,1
2020-03-30,21,Houston,ST0070,7,48,20.83,0.24,5.0,5360.61,1
2023-01-26,7,San Francisco,ST0461,150,68,24.48,0.25,6.12,5336.54,0
2022-12-29,11,Chicago,ST0415,150,30,20.16,0.17,3.43,5668.1,0
2021-08-02,13,Osaka,ST0178,150,33,22.98,0.14,3.22,4654.09,0
2018-09-23,19,Oslo,ST0278,22,38,22.09,0.18,3.98,4211.14,1
2021-05-13,19,San Francisco,ST0365,150,80,27.69,0.24,6.65,5337.13,1
2025-11-08,11,Tokyo,ST0090,22,79,28.49,0.33,9.4,4467.45,0
2023-09-15,23,Denver,ST0063,11,60,27.97,0.24,6.71,4947.6,0
2019-07-23,23,Denver,ST0405,50,47,13.8,0.14,1.93,4922.3,0
2018-04-18,19,Paris,ST0284,100,43,29.25,0.08,2.34,5068.81,1
2022-02-20,8,Rome,ST0412,100,60,24.73,0.25,6.18,4326.97,0
2019-06-16,23,Dublin,ST0453,7,65,28.72,0.21,6.03,5364.8,0
2018-09-27,14,Miami,ST0204,150,62,33.69,0.29,9.77,4549.95,0
2023-05-15,19,Stockholm,ST0211,50,19,23.14,0.25,5.79,4037.66,1
2024-06-12,12,Chicago,ST0065,22,39,21.18,0.14,2.96,5019.19,0
2025-03-16,19,Chicago,ST0231,50,41,19.14,0.29,5.55,5784.27,1
2025-08-17,15,Stockholm,ST0177,11,32,24.3,0.19,4.62,4827.49,0
2024-03-08,21,Tokyo,ST0301,11,10,25.79,0.23,5.93,4817.42,1
2019-06-13,17,Madrid,ST0258,7,44,14.62,0.32,4.68,4919.16,1
2019-05-24,20,Stockholm,ST0079,22,64,20.57,0.25,5.14,4848.48,1
2019-11-06,22,San Francisco,ST0166,150,10,18.7,0.18,3.37,5230.95,0
2020-07-12,20,Paris,ST0486,100,30,18.04,0.21,3.79,4523.84,1
2021-03-09,22,Chicago,ST0129,11,37,7.91,0.19,1.5,4452.35,0
2025-02-14,9,Oslo,ST0141,11,20,20.95,0.31,6.49,4920.38,0
2025-01-04,14,Miami,ST0315,100,54,22.18,0.17,3.77,4291.56,0
2019-01-18,9,Stockholm,ST0329,11,37,23.23,0.21,4.88,4564.94,0
2024-08-21,13,Helsinki,ST0079,11,57,18.25,0.27,4.93,4331.91,0
2025-05-22,14,Dublin,ST0369,100,15,17.29,0.29,5.01,5106.99,0
2021-10-14,22,Helsinki,ST0022,7,55,19.08,0.2,3.82,4626.23,0
2018-11-29,23,New York,ST0486,150,21,24.99,0.28,7.0,5974.76,0
2024-06-20,15,Boston,ST0334,11,59,36.49,0.18,6.57,4178.43,0
2024-06-01,8,Madrid,ST0317,150,59,15.66,0.19,2.98,4941.31,0
2018-05-05,18,Amsterdam,ST0456,150,53,25.47,0.31,7.9,4485.73,1
2024-02-13,14,Miami,ST0329,22,29,25.63,0.28,7.18,5108.14,0
2023-06-02,23,Denver,ST0413,150,21,28.86,0.33,9.52,5443.24,0
2022-07-22,23,Miami,ST0233,7,11,16.7,0.17,2.84,5387.53,0
2025-09-21,12,New York,ST0081,50,60,32.05,0.27,8.65,5010.09,0
2022-08-30,13,Amsterdam,ST0238,11,28,27.61,0.27,7.45,4850.92,0
2021-10-25,15,Dublin,ST0074,22,10,13.85,0.35,4.85,4215.16,0
2021-07-31,18,Singapore,ST0441,22,65,19.53,0.23,4.49,5407.06,1
2022-06-22,18,Phoenix,ST0390,22,102,21.9,0.29,6.35,4861.19,1
2023-10-11,21,Oslo,ST0055,22,53,20.69,0.24,4.97,4073.83,1
2020-09-17,21,Rome,ST0063,22,50,27.19,0.29,7.89,5212.58,1
2023-01-16,18,Denver,ST0073,7,27,17.68,0.3,5.3,5648.88,1
2018-07-27,16,Miami,ST0485,50,45,18.88,0.3,5.66,5228.22,0
2024-11-25,23,Madrid,ST0128,11,27,19.35,0.24,4.64,5360.64,0
2021-09-03,16,Helsinki,ST0370,22,27,25.65,0.27,6.92,4464.45,0
2020-02-17,23,Sydney,ST0082,50,68,26.83,0.23,6.17,5344.35,0
2023-10-10,13,Rome,ST0256,22,45,12.64,0.28,3.54,4029.81,0
2023-07-31,23,Los Angeles,ST0047,50,38,21.5,0.18,3.87,4901.99,0
2023-09-02,23,Rome,ST0495,11,10,25.58,0.24,6.14,4458.83,0
2020-05-31,12,Helsinki,ST0181,7,78,22.63,0.14,3.17,5399.19,0
2018-07-27,19,Miami,ST0254,100,26,22.2,0.15,3.33,5519.22,1
2025-05-03,23,Osaka,ST0241,22,55,26.41,0.34,8.98,5065.48,0
2024-01-08,12,Los Angeles,ST0434,7,53,34.79,0.15,5.22,4698.43,0
